,0,1,2,3,4,5,6,7,8,9,10
204,206.709320068,237.815979004,270.280975342,191.57194519,298.459197998,221.319213867,214.045303345,157.139099121,163.837585449,310.875457764,206.55037065
205,321.378662109,236.886764526,233.887817383,166.848846436,283.30847168,273.299804688,376.790985107,220.721420288,186.200546265,227.993743896,229.75609658
206,241.051605225,210.061050415,238.784484863,176.797363281,190.283279419,250.122833252,225.79309082,238.658752441,221.87550354,240.76651001,203.108588479
207,266.748809814,247.051010132,161.902191162,397.37802124,188.868057251,309.359985352,271.28616333,240.255310059,210.791229248,159.097839355,222.976237904
208,291.878997803,178.162658691,193.555847168,281.999755859,208.896514893,218.172088623,247.789291382,203.73085022,146.931625366,193.119293213,196.748811202
209,221.272415161,186.891052246,167.959991455,179.652816772,166.487243652,249.267486572,222.136199951,208.250411987,175.121398926,187.637771606,178.606980757
210,214.985244751,175.77746582,250.48274231,251.619369507,408.458221436,314.159240723,202.62210083,173.468658447,281.726318359,265.855621338,230.832271229
211,211.613479614,184.430206299,204.657592773,233.542755127,170.939025879,175.925750732,206.715072632,144.535614014,187.817108154,196.736633301,174.264839866
212,237.336334229,182.556137085,196.339416504,161.322845459,213.481796265,305.140319824,218.582443237,240.292144775,342.995727539,185.354110718,207.581934149
213,237.740997314,222.413452148,152.630065918,181.59538269,221.089691162,163.763931274,235.216415405,240.66293335,214.853713989,186.093978882,186.914596558
214,145.796554565,213.677200317,197.482315063,166.06867981,279.281066895,200.518386841,216.75289917,170.162567139,252.933563232,244.151062012,189.711299549
215,180.64793396,198.845275879,180.240112305,176.613342285,186.837188721,219.997543335,218.870773315,224.924789429,157.102111816,130.604232788,170.425754894
216,181.167617798,257.168548584,332.251647949,233.900177002,210.291671753,237.944503784,256.755249023,158.058609009,343.386291504,237.222305298,222.558783791
217,312.748260498,201.086776733,201.29536438,280.786682129,212.707351685,156.060073853,273.085723877,171.287460327,154.436218262,157.426300049,192.810928345
218,218.644088745,175.475296021,272.428833008,262.996368408,250.438293457,200.16178894,229.312744141,238.250808716,183.265701294,257.332275391,208.027836193
219,249.750518799,172.818054199,115.586471558,197.21257019,208.168869019,191.522964478,205.420471191,215.041809082,218.558807373,172.155212402,176.930522572
220,164.251327515,255.276824951,176.65145874,206.70085144,214.354949951,176.936828613,216.215881348,234.479232788,149.28604126,167.094863892,178.295296409
221,137.319549561,307.573944092,308.202087402,205.810714722,169.908248901,281.762573242,243.370758057,162.950836182,194.139328003,256.774719238,206.164796309
222,326.010345459,203.923904419,271.245269775,248.474197388,275.10848999,235.902191162,197.19581604,209.312835693,263.037414551,269.880004883,227.28095176
223,202.861434937,246.479980469,183.011444092,196.664749146,189.080245972,170.19392395,257.304016113,207.171279907,204.313018799,207.402191162,187.680207686
224,161.264633179,183.460235596,203.184310913,151.48828125,161.976654053,170.15461731,163.147415161,234.925231934,165.80380249,196.438247681,162.894857233
225,180.234130859,172.259307861,162.20980835,221.280395508,154.034667969,119.007911682,230.027160645,288.298492432,211.506622314,236.207855225,179.551486622
226,256.179138184,216.602096558,286.68460083,209.57069397,218.940734863,236.049987793,142.225738525,176.938308716,171.628585815,300.968048096,201.435266668
227,176.513122559,204.694839478,222.411621094,147.887969971,267.406188965,149.542877197,192.365020752,282.326660156,199.300033569,152.083312988,181.321058794
228,218.569625854,188.742156982,208.826629639,187.515625,250.467987061,288.969360352,221.313476562,276.488708496,167.160949707,203.63458252,201.062645652
229,272.373260498,137.747238159,155.55291748,194.291885376,200.489440918,171.600357056,254.664840698,167.534378052,241.530014038,268.286010742,187.642758456
230,179.673995972,201.791046143,349.046539307,203.595901489,158.395599365,204.515151978,271.847198486,258.302185059,184.804611206,198.010787964,200.907546997
231,148.732284546,215.385787964,145.342300415,179.17729187,177.505371094,214.769760132,241.689437866,192.102828979,191.635223389,179.656539917,171.454256925
232,237.849380493,304.663543701,199.233337402,162.757858276,157.20463562,225.479278564,162.58770752,177.693725586,291.961639404,197.008483887,192.403599132
233,156.521026611,159.203765869,275.687408447,207.232070923,243.672561646,252.344207764,183.132171631,186.670944214,173.100540161,218.317642212,186.898394498
234,226.486877441,204.875869751,313.238769531,184.569122314,221.982620239,242.405471802,249.17578125,196.508972168,240.753082275,176.662734985,205.150845614
235,239.67565918,219.595016479,230.935272217,151.991317749,167.16557312,179.448242188,188.540298462,210.140945435,177.158813477,163.674331665,175.302315452
236,252.953262329,194.586166382,230.063827515,220.390777588,250.028427124,248.402374268,231.507598877,147.359344482,224.098876953,251.289398193,204.60727761
237,203.396789551,279.754699707,188.947753906,208.482467651,209.760223389,234.154693604,205.439285278,207.067199707,258.978790283,239.386077881,203.215270996
238,222.750701904,228.237197876,151.662338257,240.650146484,221.118850708,213.668518066,223.436416626,242.827545166,145.009521484,185.612167358,188.633945812
239,351.507324219,256.864196777,279.014038086,149.03338623,180.473480225,130.330825806,134.590637207,186.693954468,179.253677368,222.71383667,188.22503246
240,229.244781494,195.503936768,435.83493042,325.403198242,241.905700684,221.703613281,155.951553345,274.490447998,318.688964844,214.181335449,237.537132957
241,177.830581665,192.395233154,225.422698975,186.863464355,189.467041016,260.641296387,207.756622314,220.574462891,169.609512329,180.189682007,182.795508645
242,310.154907227,186.033126831,189.188751221,214.193618774,193.885787964,147.61882019,202.549453735,175.48588562,188.21875,202.229568481,182.687151822
243,180.846618652,181.582839966,192.207427979,245.103927612,201.0234375,181.516159058,165.99987793,209.336700439,254.626449585,243.140411377,186.853077282
244,155.908065796,189.01133728,173.947189331,439.335205078,195.71144104,128.107147217,214.362442017,243.93510437,193.176528931,157.549331665,190.094890248
245,263.222442627,221.998275757,176.293151855,218.9112854,178.546630859,209.774963379,157.015289307,190.306854248,202.801101685,246.081298828,187.722844904
246,178.360076904,221.750747681,225.462615967,168.442153931,278.820556641,210.292480469,194.848052979,279.773742676,297.991882324,214.97076416,206.428461248
247,125.510292053,189.308288574,305.729797363,136.018386841,188.882873535,203.506713867,128.427093506,232.596313477,133.141815186,234.747116089,170.715335499
248,274.8800354,176.887756348,167.62121582,150.179534912,251.797286987,193.650482178,225.738830566,277.056427002,261.451873779,175.457290649,195.883703058
249,214.520874023,168.434356689,218.111404419,279.771789551,207.933059692,173.713470459,329.536071777,172.858261108,210.972137451,227.658752441,200.319107056
250,272.082550049,221.523269653,225.498901367,195.136138916,154.185470581,253.060379028,229.909729004,213.196121216,218.478927612,253.712432861,203.343992753
251,154.806869507,321.535644531,162.509216309,229.006317139,221.671875,155.684463501,325.178009033,201.500579834,208.539077759,282.360137939,205.708380959
252,206.194702148,249.046112061,186.794311523,200.721893311,236.497833252,222.438613892,250.160614014,351.511932373,185.156890869,153.156951904,203.789077759
253,160.696762085,178.763442993,180.765991211,182.889770508,221.691162109,155.342727661,229.94190979,167.982727051,172.924987793,152.331710815,163.939199274
254,126.903160095,174.327346802,123.857696533,321.713012695,214.831222534,175.775543213,251.308074951,245.236038208,200.568649292,224.642822266,187.196687872
255,163.936126709,159.424285889,187.2918396,189.298492432,202.476196289,188.010437012,163.165100098,228.831939697,200.428939819,202.735397339,171.418068626
256,197.565673828,165.29119873,218.212280273,230.20892334,225.62840271,215.761672974,158.156967163,138.813293457,215.861724854,178.559448242,176.732689597
257,193.470565796,240.172073364,162.42338562,225.216781616,272.657684326,144.577697754,146.032714844,183.887649536,204.832687378,254.044281006,184.301411022
258,149.741867065,186.299850464,195.881500244,157.317932129,289.035736084,176.622573853,188.898605347,134.650924683,125.298950195,208.891342163,164.785389293
259,180.260925293,255.367156982,248.202590942,180.405441284,168.202804565,188.448104858,258.842712402,196.562240601,195.328445435,164.13369751,185.068556352
260,201.133361816,185.417709351,193.574279785,182.907608032,295.992340088,151.196136475,217.066650391,125.234336853,172.597427368,164.994934082,171.828616749
261,191.098983765,206.265472412,263.605194092,177.230712891,180.354003906,264.946899414,208.652053833,333.731933594,169.826766968,244.128005981,203.621820623
262,292.077026367,204.506149292,187.105453491,160.817733765,178.556945801,153.593444824,217.315597534,249.301681519,161.014129639,184.799285889,180.826131647
263,200.863220215,238.745330811,288.911071777,244.072158813,153.412002563,241.737533569,205.135665894,203.85357666,262.723236084,197.477203369,203.357363614
264,207.143478394,171.333694458,147.659133911,168.750900269,201.233062744,237.575637817,199.890777588,185.965148926,214.191589355,249.301834106,180.276841597
265,308.644866943,214.972946167,177.468200684,156.152893066,200.09487915,255.362167358,134.602218628,194.009277344,142.081207275,140.734237671,174.920263117
266,151.97543335,156.012145996,139.265838623,193.993148804,219.42590332,227.567565918,189.179977417,220.224960327,271.440216064,240.967056274,182.732022372
267,175.879486084,122.48690033,125.742347717,215.459701538,250.36567688,184.802688599,144.492233276,244.290267944,196.651168823,203.096389771,169.387896451
268,181.339050293,149.160339355,158.945251465,199.467376709,220.81463623,224.137985229,247.982467651,185.812942505,121.993103027,163.979507446,168.512059992
269,320.883361816,303.682250977,219.09223938,167.52142334,182.038467407,249.238494873,209.766601562,245.688034058,200.766220093,209.795013428,209.86110063
270,196.763961792,151.821609497,149.291992188,259.363372803,213.088424683,165.235046387,285.715942383,251.403015137,234.585296631,220.148361206,193.401547519
271,150.991744995,236.002212524,203.496047974,212.88444519,199.706192017,293.916137695,120.099517822,212.824066162,143.382202148,243.038421631,183.303726196
272,216.518798828,138.238891602,163.972198486,185.725387573,243.585662842,176.3855896,179.001739502,276.821533203,305.028656006,167.973175049,186.659239335
273,176.651947021,131.026382446,166.926712036,210.72769165,186.225997925,197.643768311,209.00668335,244.751327515,162.26335144,159.087005615,167.664624301
274,182.17350769,178.194137573,147.836990356,210.727416992,242.696960449,237.648391724,175.531845093,139.225799561,229.775161743,182.90826416,175.156225031
275,195.905578613,175.764862061,260.741516113,203.666610718,198.837051392,289.234161377,187.265914917,281.686401367,216.359970093,157.895782471,197.032531738
276,200.181243896,214.626281738,217.332138062,94.3985366821,168.59703064,184.466018677,167.232452393,231.984237671,212.533889771,225.490188599,174.258365284
277,166.426437378,203.119171143,223.050979614,158.33605957,155.01473999,213.340606689,178.40763855,192.738494873,144.865036011,204.838409424,167.285233931
278,211.509185791,193.971878052,200.274475098,258.443664551,184.467544556,287.785888672,156.177886963,206.097625732,196.307998657,236.297241211,193.757580844
279,199.919754028,131.566436768,231.202438354,246.219177246,203.869735718,202.002441406,202.957351685,192.73197937,166.061431885,198.599502563,179.557295366
280,135.49911499,195.917541504,207.095169067,202.744232178,166.26625061,192.569595337,207.962051392,174.563568115,227.419616699,190.771575928,172.800792347
281,249.765853882,171.265197754,214.608810425,186.117248535,204.857940674,184.120132446,172.073135376,162.421600342,203.004226685,165.05796814,173.935646751
282,209.943511963,193.916488647,150.269317627,251.721206665,462.105560303,156.517318726,247.345825195,158.335296631,177.722610474,253.495513916,205.579331831
283,242.925354004,202.156570435,171.397323608,142.573852539,148.094100952,224.486190796,246.125427246,224.451919556,345.727722168,148.60369873,190.594741821
284,186.98500061,169.661972046,194.610519409,151.267807007,181.608474731,234.749588013,141.9584198,178.865386963,263.723419189,202.767333984,173.290720159
285,169.390045166,181.871246338,256.983215332,193.64440918,216.395492554,246.037002563,196.523223877,217.568862915,178.744735718,215.072296143,188.384593617
286,295.43762207,262.464660645,193.69720459,158.75289917,181.868377686,192.870544434,143.515045166,203.575271606,208.075698853,225.81942749,187.825159246
287,192.526702881,233.418685913,209.336578369,160.381652832,143.302688599,243.802841187,179.708755493,204.406204224,239.582672119,183.645111084,180.919262973
288,227.532516479,180.776000977,158.110565186,200.207946777,216.035903931,168.632843018,203.099899292,212.503128052,246.619979858,191.0987854,182.237960815
289,164.542251587,229.443710327,197.117080688,199.931854248,224.55519104,118.246986389,162.749938965,175.812438965,169.73727417,183.050994873,165.926156477
290,219.736663818,221.476470947,137.596694946,191.298477173,256.991790771,160.524841309,189.932876587,166.05241394,149.185043335,191.606124878,171.309217973
291,300.666412354,201.032745361,183.779251099,148.833892822,219.052368164,161.369689941,186.6512146,173.075561523,298.035339355,181.438766479,186.721385609
292,186.302764893,248.212799072,201.323623657,248.54486084,199.529953003,231.962158203,163.799179077,254.03352356,293.233032227,171.101928711,199.822165749
293,274.615844727,165.316268921,189.042617798,155.772140503,201.351623535,216.463150024,178.023880005,130.420578003,172.655761719,151.522964478,166.834984519
294,177.812683105,134.061187744,190.029907227,290.913146973,201.320831299,191.891571045,150.296203613,237.848007202,137.354629517,175.068557739,171.508793224
295,165.223526001,189.846252441,188.078536987,179.966705322,214.949401855,264.496063232,251.044494629,189.077850342,190.932785034,268.784667969,191.127298528
296,206.675125122,194.322540283,164.442596436,186.291091919,143.054473877,142.532684326,204.001983643,146.453659058,254.421386719,212.716339111,168.628352772
297,106.51726532,138.585723877,242.895309448,191.56942749,216.072402954,345.384460449,222.973907471,213.735702515,136.232345581,208.604919434,183.87013314
298,155.581420898,205.078170776,126.795204163,178.686828613,219.499023438,206.316436768,132.243347168,160.340988159,183.810379028,232.493087769,163.713171525
299,147.795471191,193.295425415,168.119857788,148.857376099,184.602233887,193.528549194,190.56930542,232.034515381,171.301727295,260.193939209,171.845309171
300,205.873168945,205.623794556,177.459686279,218.731185913,233.163986206,225.463424683,149.60118103,235.440124512,194.835830688,158.729217529,182.265600031
301,194.191650391,166.490325928,183.951446533,183.596206665,270.584136963,184.842254639,207.250854492,191.647979736,237.161315918,160.28137207,179.999776667
302,263.612518311,158.421005249,183.647460938,150.06993103,170.157806396,231.806427002,191.051071167,270.73840332,221.06048584,187.981155396,184.413296786
303,232.861694336,261.40246582,187.806503296,146.797683716,184.314056396,208.129882812,214.155380249,194.415496826,224.005493164,245.116607666,190.818660389
304,187.623062134,313.489807129,201.16178894,164.63269043,139.372924805,215.589767456,194.188690186,176.051651001,221.328063965,169.442245483,180.261881048
305,148.569137573,181.158813477,202.188537598,234.686416626,200.928771973,268.267120361,284.703094482,260.117095947,177.684341431,207.184844971,196.862561313
306,293.601898193,176.457565308,146.389022827,148.468429565,234.587631226,176.966949463,212.891983032,149.610610962,196.634552002,171.819198608,173.402531017
307,201.962020874,272.305541992,188.018798828,223.075775146,175.368087769,168.407073975,175.022994995,231.820068359,214.550933838,202.662490845,186.653980602
308,228.512039185,254.096405029,222.538299561,265.175872803,186.433746338,162.045349121,151.475341797,171.514770508,161.262557983,291.991516113,190.45871804
309,167.230484009,186.334381104,144.057067871,139.443603516,188.857254028,206.741226196,233.453033447,161.743301392,295.017303467,174.654434204,172.502917203
310,116.580352783,179.482727051,260.686981201,143.487091064,189.091812134,207.984802246,213.811157227,164.51461792,119.841056824,147.282394409,158.432999351
311,193.585830688,245.236938477,149.774230957,232.941741943,187.403533936,176.575042725,253.102905273,185.600082397,165.812179565,156.32623291,176.941701716
312,175.633331299,155.690231323,332.220703125,254.420883179,246.752624512,202.620758057,135.872085571,159.225997925,193.437637329,182.418914795,185.299378829
313,168.667282104,195.149215698,232.099090576,241.954071045,186.442123413,222.396499634,290.384552002,194.326889038,221.326858521,171.585388184,193.121088201
314,160.983627319,157.780532837,149.682601929,189.404373169,200.447540283,232.446060181,229.204406738,174.281326294,262.65737915,139.521026611,172.400806774
315,192.362945557,196.608581543,173.913391113,254.762649536,174.040405273,188.404678345,177.880981445,165.094116211,150.540100098,265.771850586,176.307245428
316,184.35295105,256.874694824,266.904968262,231.807617188,172.487518311,173.502792358,189.453353882,225.370895386,228.625061035,176.88180542,191.47833252
317,223.305358887,139.12802124,172.293823242,211.001113892,159.685699463,160.346633911,274.954284668,187.13722229,194.667373657,179.391662598,172.901017623
318,269.563476562,180.696243286,159.891448975,140.221603394,181.913406372,176.693374634,189.281280518,144.629806519,218.182098389,178.936767578,167.273591475
319,174.94770813,195.821228027,193.118484497,149.251449585,209.198516846,193.966674805,274.821594238,200.859817505,276.139556885,227.287689209,190.49206543
320,155.957717896,160.414382935,193.595306396,141.577072144,180.412567139,195.247817993,221.642730713,227.36781311,136.60635376,215.339859009,166.196511009
321,199.209487915,218.359420776,193.967880249,133.696121216,118.529289246,238.779983521,188.930923462,294.994628906,184.093475342,216.11000061,180.606473749
322,162.054962158,231.425567627,192.338256836,240.056915283,231.738388062,193.484970093,298.616241455,189.246276855,192.432662964,162.479293823,190.35213956
323,191.593841553,173.233627319,167.450592041,183.575027466,199.083251953,157.676773071,212.212249756,192.849441528,196.944946289,192.234313965,169.714005904
324,190.392105103,227.962081909,195.864395142,281.770965576,135.072998047,181.640838623,200.904159546,121.446922302,144.637084961,193.041046143,170.248417941
325,138.027679443,128.510665894,139.823074341,250.3800354,265.395111084,151.104644775,204.478607178,203.397384644,235.296051025,144.477966309,169.171929099
326,234.125076294,166.401046753,203.549942017,220.047195435,175.75932312,221.0415802,256.349243164,180.127456665,124.712974548,218.541000366,181.877712597
327,158.484466553,229.401412964,223.720703125,140.331466675,291.231750488,217.950363159,260.929870605,166.889022827,151.724563599,211.719940186,186.580323653
328,187.571151733,118.938941956,186.127243042,156.020111084,161.714645386,194.34475708,221.891342163,200.557189941,194.938323975,234.467956543,168.779242082
329,185.711105347,156.945388794,179.340332031,214.518692017,220.715774536,197.715209961,223.58404541,154.447662354,179.605255127,237.142074585,177.247776378
330,213.900619507,252.477050781,150.602111816,235.328170776,288.319946289,122.767211914,270.50189209,174.134262085,188.871536255,262.66583252,196.324421276
331,221.870483398,144.906143188,130.459014893,276.264801025,128.979278564,183.236053467,202.802932739,174.966110229,189.670196533,223.590957642,170.613270153
332,229.706756592,192.373535156,180.107650757,180.657058716,177.877655029,191.805160522,167.25730896,198.669921875,163.615753174,213.26612854,172.303357211
333,247.666778564,192.745895386,172.200744629,218.256896973,143.401153564,139.833450317,238.714767456,231.117431641,180.416610718,220.860717773,180.474040638
334,204.596817017,206.379562378,208.891021729,188.600189209,171.577072144,277.106903076,278.88583374,242.227264404,131.164871216,211.455429077,192.807723999
335,243.650497437,151.727828979,172.968917847,162.797607422,242.673751831,205.595535278,221.715621948,245.674224854,272.975341797,200.726852417,192.773289074
336,186.295944214,202.790023804,174.958953857,250.27130127,193.053314209,185.776611328,194.395721436,225.061828613,177.154174805,244.968429565,184.975118464
337,208.890930176,262.470458984,239.764297485,154.554748535,194.176574707,166.587646484,159.288314819,185.998809814,233.968078613,232.22428894,185.265831687
338,176.399261475,214.912322998,157.92086792,242.978729248,191.185272217,280.804931641,212.774475098,265.636413574,277.291290283,149.432861328,197.212402344
339,150.160385132,230.042724609,160.831512451,295.621582031,232.857650757,226.949951172,245.896026611,153.626373291,230.705078125,136.054595947,187.522352739
340,234.224090576,239.364547729,252.813690186,318.9559021,190.635650635,168.135391235,208.113204956,185.01449585,188.178009033,168.010772705,195.76779591
341,166.923309326,192.14630127,122.716110229,144.692214966,173.852935791,155.961837769,255.922515869,255.360824585,202.688934326,344.383666992,183.149877375
342,216.818237305,207.198074341,228.071075439,180.288970947,138.103179932,165.723907471,145.230300903,323.91317749,227.420761108,257.843566895,190.055568348
343,176.739395142,128.132461548,146.113845825,162.547363281,194.143844604,256.777069092,196.264877319,155.687179565,178.809295654,195.642547607,162.805261785
344,182.171600342,208.363250732,229.286468506,186.021728516,224.031082153,192.945266724,248.731750488,172.009597778,264.524536133,148.795822144,186.989191229
345,213.794662476,313.562225342,141.83114624,163.316268921,236.094680786,149.574386597,238.350006104,211.981872559,299.044036865,196.838607788,196.762535789
346,143.841308594,232.258804321,145.47984314,208.072265625,156.390060425,222.921218872,202.044219971,172.809371948,183.954177856,242.762451172,173.684883811
347,144.161560059,152.566986084,206.854492188,163.214645386,165.344024658,201.531448364,182.827011108,153.654647827,181.551055908,205.260803223,159.724243164
348,202.787261963,202.060165405,223.110473633,196.401046753,187.708496094,175.460418701,190.716522217,231.295059204,181.391708374,121.592941284,173.865826693
349,185.744857788,185.759399414,222.502288818,292.016723633,175.232208252,253.160522461,186.650604248,194.848419189,192.862945557,247.980865479,194.250803167
350,172.388931274,190.570114136,171.517715454,219.823272705,113.941986084,247.206863403,226.055343628,242.493469238,187.433609009,197.157241821,178.962595159
351,195.877563477,197.370880127,189.249771118,115.824363708,161.1612854,225.397247314,189.992477417,253.71635437,222.087234497,153.802490234,173.134515242
352,256.913360596,159.82989502,181.027008057,332.782409668,238.816299438,153.06892395,151.073165894,171.30859375,174.16255188,172.645584106,181.057072033
353,342.159637451,215.902374268,152.162185669,219.019088745,201.955062866,218.805801392,199.074707031,156.173233032,343.867828369,216.608306885,205.975293246
354,164.69909668,129.914077759,203.988647461,147.136566162,195.980072021,243.561523438,165.442611694,280.612365723,231.920303345,150.100265503,173.941411799
355,134.652450562,149.220367432,203.352661133,198.101882935,190.16847229,120.689811707,206.130950928,186.14465332,126.335845947,154.119644165,151.719703674
356,232.622024536,207.469787598,201.323898315,236.225219727,312.604858398,163.837631226,257.276855469,175.530593872,283.812042236,214.208938599,207.719259089
357,183.899490356,169.777114868,240.860855103,167.983825684,153.319320679,194.906280518,171.631164551,288.992218018,211.062942505,168.38394165,177.347013994
358,140.00151062,211.432693481,148.493377686,245.463302612,223.608291626,183.357131958,134.326507568,124.131149292,249.616165161,132.054748535,162.953170776
359,158.874481201,172.498428345,280.94152832,162.197402954,230.810348511,339.774688721,175.043075562,189.427307129,139.140716553,166.095932007,183.163991755
360,189.051559448,170.207611084,138.39491272,155.326339722,239.535949707,208.370727539,209.878707886,178.776626587,179.562072754,170.545623779,167.240921021
361,250.536468506,176.74118042,136.49848938,146.957214355,250.567367554,212.505508423,143.656402588,163.921127319,161.403671265,257.919128418,172.791505293
362,205.198150635,145.468139648,216.173217773,188.820724487,145.172073364,181.267288208,139.263381958,238.751159668,222.85559082,171.737213135,168.609721791
363,249.994110107,158.317932129,164.160995483,142.208648682,255.42086792,222.42350769,216.891143799,199.673660278,192.485229492,243.878097534,185.950381192
364,213.631072998,239.158752441,166.574005127,193.817321777,219.724655151,187.679489136,139.740142822,205.871643066,174.609710693,165.198562622,173.273214167
365,138.801513672,195.711898804,188.968276978,172.315383911,166.501144409,125.647651672,200.215805054,160.0521698,189.058242798,193.641098022,157.355744102
366,262.374633789,230.837051392,162.419998169,175.516067505,187.845367432,166.336761475,259.434906006,225.524230957,192.750427246,150.973999023,183.092131181
367,309.420410156,267.038024902,180.74772644,154.897064209,177.847763062,275.934082031,213.928527832,145.894546509,178.035140991,215.843887329,192.689743042
368,171.875350952,155.341552734,155.273834229,159.525848389,155.153152466,172.10333252,195.376724243,296.259399414,214.051315308,144.27911377,165.385420366
369,190.347717285,188.199127197,199.609161377,130.380218506,176.905014038,163.59526062,151.415496826,171.454162598,243.870285034,165.538619995,161.937733043
370,121.288909912,188.922714233,187.086914062,161.876953125,142.448623657,193.376602173,127.305480957,212.050262451,146.541717529,251.103439331,157.454692494
371,240.359817505,171.174133301,119.690864563,284.529144287,192.933609009,146.8175354,192.519271851,188.427566528,153.193267822,197.483154297,171.557124051
372,136.5209198,212.221160889,146.77041626,161.159881592,172.420166016,176.050384521,152.654571533,120.947761536,240.375778198,220.677688599,158.163520813
373,178.134078979,186.354248047,181.657165527,112.976028442,203.919433594,186.594314575,128.06803894,150.786956787,168.704544067,245.480438232,158.425022472
374,165.949493408,167.736907959,213.23046875,146.585372925,239.881637573,217.388717651,183.440597534,255.448104858,212.714447021,209.231445312,182.873381181
375,311.120422363,202.780776978,152.077987671,165.096618652,134.007263184,168.503326416,147.332885742,184.238876343,232.846313477,173.803268433,170.164339933
376,140.388259888,214.566619873,217.503936768,131.987594604,202.466125488,148.30682373,227.862686157,240.288543701,131.761154175,218.254058838,170.307800293
377,224.913467407,194.575027466,204.796859741,215.258926392,280.479003906,222.062057495,189.151000977,169.484313965,189.051727295,233.919113159,193.062863437
378,162.324310303,145.977645874,195.61895752,163.372299194,143.979064941,158.299942017,274.526977539,176.440200806,146.530593872,251.345626831,165.310510809
379,186.771133423,113.024116516,195.057647705,227.201889038,145.981658936,175.085891724,141.306655884,141.089492798,189.590911865,135.397018433,150.046037847
380,179.581497192,209.598358154,202.0730896,224.164321899,179.592636108,164.548355103,195.366363525,187.546936035,199.369369507,128.419662476,170.023689964
381,140.217086792,162.441650391,182.759552002,132.786254883,209.813598633,193.783889771,212.588638306,136.835708618,253.600402832,202.715270996,166.140186657
382,204.574798584,140.52722168,196.906951904,198.009887695,191.814575195,220.48538208,266.94732666,162.180709839,190.126495361,148.946044922,174.592672175
383,180.671905518,211.0859375,170.852996826,175.056640625,253.13760376,169.489013672,172.168945312,235.762756348,228.200027466,185.513717651,180.176322243
384,279.960754395,128.092025757,156.678771973,233.844833374,179.793289185,130.931838989,200.796768188,191.323150635,329.497741699,283.620758057,192.230902932
385,176.285415649,206.471939087,166.114822388,206.75920105,223.777236938,159.581970215,180.509674072,177.471954346,236.619491577,206.107620239,176.336302324
386,208.823913574,138.222839355,118.078460693,242.872680664,181.713302612,185.569244385,152.107269287,222.727035522,168.441604614,197.610015869,165.106033325
387,198.459243774,200.186584473,190.291015625,203.567855835,180.590377808,209.23588562,208.94543457,281.314086914,193.376693726,162.528244019,184.40867476
388,169.957687378,255.400100708,146.969329834,181.631408691,183.348831177,277.943450928,201.173294067,199.290100098,163.179611206,133.295959473,173.83543396
389,145.93901062,318.704101562,144.75352478,213.508377075,182.68132019,213.283813477,166.456863403,232.133468628,183.242935181,188.781555176,180.862270008
390,260.467712402,148.824752808,187.744216919,178.133682251,172.592178345,166.202850342,179.258880615,117.555015564,137.220703125,121.949066162,151.813550776
391,160.772018433,161.018005371,259.327545166,160.210693359,130.940383911,291.136444092,134.821273804,171.661209106,235.416168213,177.221740723,171.138680198
392,183.486602783,126.029632568,183.624404907,186.03237915,235.525177002,179.715042114,154.147521973,235.70161438,186.631256104,116.021865845,162.446863348
393,144.111038208,110.868843079,179.452209473,183.879470825,221.920059204,151.395111084,148.672546387,143.841690063,147.474502563,211.776123047,149.399235812
394,205.041885376,169.892822266,159.880355835,221.287002563,161.067962646,176.597457886,210.576278687,193.917022705,297.957763672,146.301986694,176.592776212
395,257.737426758,131.610153198,162.959701538,200.07762146,201.781967163,171.887084961,174.970855713,185.852813721,176.957763672,165.908157349,166.340322321
396,180.585418701,233.126754761,184.857330322,127.023551941,240.323608398,192.129180908,202.386230469,196.515838623,140.61277771,188.338653564,171.445395036
397,171.700546265,230.310058594,157.866073608,210.03414917,190.724975586,181.573242188,213.681945801,166.159912109,165.858230591,113.292869568,163.74563668
398,178.342910767,213.990615845,139.179992676,126.223342896,176.004867554,247.769500732,133.11882019,136.261749268,138.65713501,164.737335205,150.389660922
399,215.435073853,230.667236328,183.996688843,177.257278442,204.463256836,189.251998901,203.246520996,220.989517212,296.707183838,283.780792236,200.526867953
400,171.513061523,175.996505737,201.204589844,186.728912354,247.481689453,246.138397217,132.571762085,222.443588257,150.090286255,156.590270996,171.887187611
401,186.47064209,159.070114136,195.895889282,167.995697021,287.112091064,176.24559021,221.552566528,205.047790527,167.763900757,208.693206787,179.622498946
402,234.161209106,182.65713501,151.310760498,148.428543091,166.809906006,267.114562988,137.80065918,161.650817871,104.836647034,166.873306274,156.513049733
403,217.281646729,186.919631958,253.576339722,185.147735596,141.110794067,177.682571411,165.745956421,166.152450562,147.562088013,118.253684998,159.948445407
404,209.847351074,200.26322937,212.268798828,183.35534668,168.854217529,142.483413696,156.223815918,153.597106934,149.897506714,236.920059204,164.882804177
405,149.613037109,166.158660889,216.293624878,176.247512817,250.736312866,209.751251221,177.384124756,144.240692139,163.434661865,147.465286255,163.756833163
406,149.329971313,148.36340332,175.700210571,238.678131104,174.211135864,143.247039795,136.591430664,155.193939209,139.634643555,151.024475098,146.543125499
407,170.782699585,250.642196655,162.246414185,204.247177124,285.155853271,152.600982666,214.225021362,212.186630249,160.307418823,205.367523193,183.432901556
408,282.874450684,212.157943726,143.699249268,176.333068848,155.730758667,156.693695068,161.254440308,141.181533813,178.448257446,236.992767334,167.760560469
