151.7031555,168.9962311,152.2814026,147.0344543,252.1870728,178.2224579,143.2035065,193.3614655,121.3321762,209.8653412,156.1988421,2.839978948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.7888947,223.1878967,147.4351196,186.3948669,109.4099426,156.2603149,134.9891357,228.3818512,209.6550598,177.0778656,156.0528134,2.837323881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.4824219,130.7370758,140.8474121,142.1260071,132.9481354,129.34729,156.0410614,153.1188049,146.6720734,123.9872131,127.8461359,2.324475199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.905899,242.3923798,180.4017181,146.2004547,188.8357391,167.4447479,161.1227417,207.2830811,162.6251373,146.3246155,162.2305922,2.949647131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.2055817,151.2670288,130.1615601,137.525238,170.3132019,121.0704269,170.765625,197.7134399,211.9193878,102.577713,144.1381094,2.620692898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.497673,151.320694,172.8834686,139.0870514,171.3109283,270.1166077,118.4426575,203.1577606,154.2968292,196.6413422,153.2504557,2.786371922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.7229767,143.1849213,124.1968994,153.3298187,141.414856,184.2102814,170.7945862,150.3984833,167.9983521,166.6210938,139.9883881,2.545243419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.2264709,156.1590576,99.76359558,155.9488068,188.2749634,172.9357452,136.4769745,154.1248322,104.2582169,169.3312683,136.8636301,2.488429639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.5974426,184.9493866,303.2095032,171.6367645,129.4962921,133.4908142,121.1344223,133.4821777,131.7040863,175.3004913,149.0910346,2.710746084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.7731018,139.124588,164.9742737,165.3046722,132.0559998,196.6433563,175.8282471,235.3443604,154.8709259,201.9467163,157.4423856,2.862588829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.7976532,204.620163,154.6498261,173.0238037,171.8801727,154.087204,217.1696167,225.0154266,190.9367371,121.1183319,159.0271759,2.891403198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.6401062,148.3143005,157.0004272,145.5971222,160.2341461,148.8083801,150.0036469,165.3701782,138.7634125,134.3048859,136.4578733,2.481052241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.2896881,156.5110626,228.3529511,164.2047577,150.1334229,207.5353699,172.7172089,186.3038177,137.8003235,96.77059937,150.5108365,2.736560664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.6320496,98.53253937,174.0968628,204.5054321,110.6295013,222.0736847,119.0909424,185.4204102,99.23410034,196.4284668,140.2403627,2.549824776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.8456726,223.8998413,147.4778748,182.4080658,164.9057922,142.9127655,160.9819183,173.8007355,158.533905,153.2443848,164.6373596,2.993406539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0387573,121.6893387,123.5648575,201.0886078,167.409668,160.671463,126.4174652,139.5236664,127.457283,251.8226776,143.6076168,2.611047578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.6951294,122.5611725,165.4665375,175.9959869,147.9037476,143.8547363,143.2145996,131.7243805,139.458252,119.2275314,129.3729158,2.352234833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.7378845,112.1727676,193.487793,145.4400482,132.9026947,174.4300232,132.5888367,216.3775482,164.2857819,156.1609192,143.7803907,2.614188921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.9479523,195.2598114,252.5100708,179.0734558,151.853302,204.4554291,209.3032074,148.7645111,151.1281128,260.4609375,171.3415264,3.11530048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.2010651,195.2633209,181.4595947,163.5874329,185.4957123,209.8506775,182.98703,139.2808685,126.7050018,253.1476898,161.9980358,2.945418832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.9278488,121.5895615,141.6838684,209.9215088,123.1600266,205.1277161,153.6894379,125.441124,140.7103882,188.9534454,139.1095387,2.52926434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.4036255,159.4146881,194.467865,164.3692017,172.5966492,98.85527802,141.9281769,137.4570465,125.0170593,106.90802,133.0379646,2.418872083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.4165802,159.9332428,252.5950775,199.8113251,177.7312012,170.3270111,156.9918671,161.9350739,129.8343811,155.685318,156.0237344,2.83679517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.506012,144.3069153,147.8878326,180.8680878,171.1428833,189.9488831,146.9957886,233.0791321,191.7379303,149.5232239,156.4542444,2.844622626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.2680054,153.5087585,125.0281219,118.4262695,124.6825333,138.1664124,197.881897,148.5924835,170.898056,128.9977112,129.8591135,2.361074791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.2061768,127.1609726,121.7280655,189.7758484,137.3405914,179.258606,161.3143463,113.56427,160.24646,158.9333038,138.5026037,2.518229158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.1776886,140.35672,154.4833679,87.95533752,144.5890961,179.2037964,149.1044159,150.7509308,201.2324982,178.8574219,140.5192067,2.554894666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.5462646,126.0843658,206.83255,136.3856201,149.240097,155.1584015,134.5985107,164.5794373,174.7297363,165.7164459,141.261039,2.568382528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.1715851,200.5825958,180.0336609,125.5678253,192.9396973,184.6139679,166.5805817,178.8858032,219.217865,129.2499084,157.3494082,2.860898332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.6184235,208.441391,171.9354401,161.9249878,106.1100616,156.7696686,185.4105225,188.3191681,157.7872467,166.200119,149.3197299,2.71490418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.7595215,159.3715515,228.9552155,209.3323059,171.2707214,151.956604,237.4633636,143.5126953,173.0188904,157.5791779,162.0200043,2.945818259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.8836517,153.1385803,122.0429993,185.6060486,143.7631531,176.191925,166.3995667,125.7755203,160.4152832,88.77561188,135.8174855,2.469408827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.1411896,138.0914001,166.7319336,156.0153656,174.1189117,153.6935272,130.2904053,127.892189,187.1369781,145.77742,139.9899382,2.545271604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.6162338,113.8050613,175.818634,154.4678345,107.1037292,139.6670532,240.0933075,162.0930939,124.3623123,195.9524841,139.6345222,2.538809494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.66539,114.9818649,206.5318298,191.7898102,214.5998993,111.6233521,123.1461563,158.4219055,130.0611725,129.9712372,141.6175107,2.574863831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.9528503,116.1043015,186.0460205,150.6726532,139.0385437,130.8475189,128.884079,168.7259674,132.6072235,225.1722107,149.1864881,2.712481601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.298233,125.815155,141.9593506,187.8429565,140.9727783,171.123764,230.7553711,246.9155731,178.0865021,192.6762238,158.5859916,2.883381665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.5030975,123.4814758,173.7674866,237.1199799,240.4055634,184.6595459,157.7317047,160.1619568,194.44841,141.2943878,161.4157826,2.934832411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.8082123,141.5511932,200.3467865,151.5265656,159.9928436,148.1250763,179.6558075,178.5469818,194.2567902,135.5117798,146.8474579,2.66995378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0638123,132.9682159,175.3734436,167.0308685,136.4986115,174.8716278,163.9502106,131.1408844,168.8699646,199.8003387,148.687998,2.703418145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.7093658,198.2004852,159.1203613,122.4859467,141.8339996,214.5888367,158.8517456,173.4641571,138.8273773,184.5655823,150.3316234,2.733302244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.2426453,148.1365051,161.9227295,173.4668732,180.5396576,157.7447052,132.7243805,169.4415436,176.2711945,147.2783356,146.6153245,2.665733173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0555191,203.9653625,102.7760239,157.8995056,125.2288971,152.6739349,145.3973541,208.6829376,170.8791504,219.3630066,145.4474265,2.644498664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.340271,180.5226746,195.4495392,163.5441895,207.9372253,104.9399414,116.9280777,176.748642,170.2574005,229.1978912,155.7150775,2.831183227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.6416779,201.0934448,167.701828,115.0783005,158.0233612,105.0968781,159.4388275,171.9463806,214.0229187,222.8627777,152.6278541,2.775051892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.2029266,184.8730774,155.5272827,132.9459839,161.667572,215.8645935,155.1159668,168.9730682,172.9030304,215.2576904,155.0301084,2.818729243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.8763199,148.5759125,113.2501068,166.4677124,150.3083649,114.6099243,180.3970184,128.4240265,130.4899902,147.4550323,126.5322189,2.300585799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.2096787,196.0630493,212.9868469,133.1319275,169.7773285,250.673233,147.6304626,120.3758087,105.0465164,233.3928833,152.5716123,2.774029314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.3162994,134.5249329,188.8726196,160.5274506,142.2965088,152.6497192,164.1326141,182.7193451,145.688797,198.3805542,152.373531,2.770427836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.8213043,131.9733276,153.6428223,143.0555115,151.5305481,146.374588,184.8503265,276.7600098,134.9103088,187.6159058,157.6849684,2.866999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.6082611,123.4290161,123.6228027,227.3708191,178.1145935,116.3140411,110.6031342,121.2117691,152.5586853,188.2440643,134.1888351,2.439797003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9458313,144.6878204,200.7720642,175.879364,107.7787857,170.2462463,126.2956543,142.3815155,166.7396698,158.3330231,139.1872704,2.530677644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.958252,174.6930237,221.7694244,205.0285797,143.4828796,153.0266876,131.3304138,121.4356461,208.9411011,209.4564819,156.4656809,2.844830562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.6897125,191.1954803,167.0437164,113.1140671,142.5059357,196.2743683,137.7437744,159.7819214,177.41745,111.5925598,140.1235442,2.547700803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.3351135,192.8166351,127.7983475,138.0249939,164.8279724,200.5585632,194.3150024,159.082962,150.6368713,199.4145966,151.7100962,2.758365385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.1759949,134.2451019,130.5145416,161.0150146,112.6449966,173.1070709,217.5991058,143.8241577,213.1615906,132.3848572,140.9702211,2.563094929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.4990692,125.0764771,169.4790802,173.9345856,171.5924377,196.2443542,118.5060425,203.5730438,152.2323761,170.618927,146.7051267,2.66736594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.6638794,169.9177551,97.20118713,112.2335892,149.0066376,142.5957031,104.4535141,130.7386169,128.3625031,141.2167358,121.1263747,2.202297721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.60794067,109.7185593,140.4676666,175.4005127,178.0437469,109.5284882,203.5922089,193.971344,288.1630249,145.7831879,148.0251527,2.691366413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.8128281,132.8794708,159.1012726,145.1734467,166.8828125,251.6203461,155.7500458,135.3012848,168.3723602,150.1042175,142.7270986,2.595038157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.669754,180.4179535,146.1966553,164.5811005,196.2406769,162.0627136,132.6131439,141.7163086,142.8001862,159.297821,146.5996649,2.665448452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.6957855,160.5948639,160.0489807,255.0634613,163.9311676,135.0010834,263.8322144,102.2872696,208.9478607,176.3929749,167.7086965,3.049249028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.9390259,153.5764008,174.4273071,173.0531616,129.3254852,173.2268677,152.2777252,165.2149353,232.0717926,188.5901031,156.2457095,2.840831082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.6161957,169.9411774,178.6835022,131.1857147,117.5009003,215.7801514,171.1031036,138.9151459,159.8258209,162.814209,146.7605383,2.668373423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.4380035,141.7090302,159.2757263,229.4986572,148.3506012,156.4888611,159.4226532,170.6130066,222.7610474,110.1904907,147.6134616,2.68388112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.7931747,154.4468689,119.6791763,167.8062592,141.3201904,192.7682343,220.6267395,122.1021347,120.3428497,135.9360046,134.7110575,2.449291954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.8822784,146.3053436,162.7689514,109.0094147,159.5700989,146.283905,130.3603058,219.6708527,139.7466125,178.0564728,144.9685669,2.635792125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
