124.4823151,124.8281479,75.02584839,75.22092438,125.1282349,99.91474152,225.0184326,125.0358582,125.4920425,49.99997711,75.03848267,100.139534,174.9573822,99.82772064,174.9105225,149.7866211,124.8905487,150.1065369,100.0428009,99.87321472,200.2678375,200.0249634,124.8205719,74.81202698,224.5699158,150.1124725,149.8054199,49.61997223,199.7764893,124.8874588,124.9577332,75.15200806,125.0688934,75.10058594,100.1350555,149.8264618,149.9048462,74.52815247,124.7440338,150.2257996,125.0130844,99.84512329,74.88181305,150.0371552,150.0887451,99.78245544,124.9970245,49.88897324,99.86383057,149.802063,124.9538116,124.7247238,174.7697754,99.86706543,124.9874191,200.2254333,74.74365997,149.8808594,149.7233429,174.8638611,49.92128754,100.0043488,75.07324982,99.76652527,74.99243164,75.01889801,99.87802887,149.6689453,174.1793823,100.0792084,174.4491272,174.9992676,99.98860168,124.3087082,150.0224304,99.02710724,150.0679932,150.0396118,149.8573303,173.7139587,124.9057617,150.0179749,99.99900818,100.1725235,50.07917786,150.0828552,124.882988,199.5707397,74.99013519,100.1014938,125.0257339,75.03079224,174.5578003,149.4458618,0.024997363,99.89668274,174.7554016,74.33084106,175.1043091,74.94107819
25.1829834,200.0579529,75.05078888,100.3187714,99.88191223,150.184082,149.9452972,125.1871262,124.8563004,174.9864197,124.9002686,175.0652924,100.0721512,150.1745911,74.85191345,150.3177795,174.6828613,75.16862488,99.93323517,0.081257239,124.9087219,99.91162109,199.8986511,75.12205505,174.8682861,175.0736694,149.8125,99.83024597,49.96281433,124.9854507,125.1049805,99.9491272,49.94514465,149.901947,75.18388367,75.15746307,75.03520203,125.1321869,175.0711365,50.18936539,199.8652649,124.840065,174.7332764,124.8752441,99.53385925,99.91546631,74.7982254,149.8798218,74.99547577,124.6498032,100.0276642,50.05498505,149.9147034,74.89630127,174.7046356,99.93066406,74.65601349,124.5876617,100.2840652,125.1164551,125.1693115,124.6876678,124.3364334,74.65127563,124.8885498,150.1232758,74.60444641,99.94177246,99.74519348,174.8193359,99.55337524,100.0532227,74.42189789,149.9615021,74.96775055,175.0526428,99.74729156,124.8226471,149.7780457,100.1674347,124.6519623,174.7624054,124.6893768,149.1828613,124.9235077,124.9768372,75.00799561,124.7657852,199.9802246,50.13722992,149.4923859,199.9177856,149.5280914,124.9481812,125.0551147,124.64505,99.86672974,99.73335266,173.9342957,50.19019318
50.0875473,124.9783401,75.01914978,150.1553345,100.2757339,125.0472031,125.0938034,50.08079529,100.2515869,100.0237427,199.7625732,74.87162018,125.0687256,149.8570862,49.83687973,149.6108398,150.0094757,150.1594391,74.84250641,99.72935486,99.96179199,75.07594299,174.5979309,175.0960236,124.7801819,74.852005,75.00098419,99.9581604,100.2215958,174.7372131,125.0647049,99.79419708,74.92815399,99.76293182,49.95886612,124.6983643,99.57931519,75.25556183,150.0692291,149.909256,174.4020538,75.07406616,74.98914337,124.5648727,125.3165436,174.7312164,199.6694794,174.9815369,50.04666138,124.5150375,199.8237915,99.86166382,99.93171692,99.91040802,75.22077942,100.2449417,99.67298126,99.73770142,174.9539185,100.0901337,99.87937927,100.1066971,124.8668976,124.9328003,74.82790375,124.75811,199.7059631,174.5670166,150.1204834,125.0441208,99.82810974,50.04079056,49.82998276,99.55128479,50.04621506,49.93540955,124.6250153,50.03081894,124.5646362,149.5198059,174.9950867,174.7605896,174.8441467,124.8997421,99.91085815,99.96517181,124.3249435,74.69374084,124.9319611,50.06367111,124.9599075,124.9032898,99.4569397,99.68096924,149.5607147,125.167038,74.9443512,149.4467621,124.7553558,99.74673462
50.21918106,175.2731018,149.9851685,124.9004059,150.0836182,124.8368835,99.83560181,174.9516907,150.2255554,174.7944031,74.84875488,125.3264771,75.0838089,124.9505615,150.1626892,150.2204285,75.1138382,150.0865784,149.8802795,99.90344238,125.1062469,75.05443573,75.17831421,124.7218018,174.4224854,75.0693512,99.81785583,99.91053009,74.91423035,74.84062958,125.0173187,149.6425323,200.0680542,149.5363159,174.940155,150.0961456,149.5847778,99.68952942,124.8637924,174.9062653,124.9798508,124.6704254,99.90947723,149.8948975,149.9180603,74.63816071,174.9520416,99.73503113,174.6038361,125.0282898,50.06072235,125.0759506,99.97557068,149.8384247,149.8068237,99.77180481,100.0336838,74.91282654,149.7362518,124.7956467,124.9822998,99.80580902,149.8709106,150.135437,124.4815598,124.7711487,49.99993515,124.7091904,125.3388062,100.0013809,99.91799164,125.1173019,125.1902084,99.93391418,125.0341034,99.96472168,125.1114807,124.9607391,74.97659302,124.7876358,124.9820709,149.6959839,124.8710403,125.2532425,49.99118805,50.06542587,175.2325745,150.2933655,124.4619446,100.0220795,124.2756348,99.29257202,124.6529388,125.3060913,149.7687988,124.5319748,124.9359894,149.5150452,174.6642456,174.4604797
125.1231232,49.96774673,50.12837219,149.8449707,125.1899109,124.7794952,150.261322,75.27219391,150.2634583,149.7914276,99.84383392,124.8601227,175.2627258,125.1450882,75.05651093,149.3525696,99.93888855,75.13219452,149.9787292,125.1429443,174.8825073,124.8985748,100.1690445,149.8384705,200.0478058,224.872406,99.92747498,100.2175827,125.1100464,124.9920807,199.9385986,75.09379578,125.021698,150.035675,100.0172043,124.9714813,99.73485565,99.95157623,125.0578308,75.0050354,100.0195923,99.97494507,124.6543121,175.0089722,100.1856842,124.9075317,100.0818329,99.57401276,149.7060547,100.1083984,99.96932983,124.5307465,149.8383026,124.9011536,99.92556763,74.93804932,100.154007,49.85988235,174.1297607,124.6290054,99.5324707,174.5420227,99.93488312,149.7276001,174.9028931,174.2581177,100.0035934,124.7275314,75.1051178,99.90834808,99.94958496,74.97479248,149.4599152,224.1995544,74.49900818,199.5997314,149.6808472,150.0902252,124.3611908,125.0830383,99.93452454,99.85852051,125.0566254,199.5963135,124.9066162,124.4160995,149.6546631,149.2538147,175.122467,124.5855942,149.8239136,99.50144196,50.21196747,99.89826965,99.9059906,124.9663086,149.626297,149.8191071,125.2744446,99.96073914
125.3070374,124.717804,149.7716217,125.2453308,150.1995544,174.6833038,124.863945,174.5167847,75.22644043,124.6610641,124.7080917,124.9777985,100.1205139,199.9303284,75.10714722,124.9227142,124.701561,125.0696106,100.0233002,150.0107422,100.2495956,75.01364136,74.87975311,75.02272034,175.1581116,100.0552063,175.1299438,99.76165009,75.01554108,175.0439606,200.0670319,49.79167175,175.0997009,149.8462219,149.6675415,174.9457092,149.8872223,124.8468018,149.9644012,125.0403366,149.9063416,149.897644,99.69712067,100.0214844,149.5431671,100.0925446,25.0258007,149.9917297,74.76415253,124.9807281,100.2047119,224.8247223,74.95435333,200.2573547,74.84857941,124.6816788,74.90961456,174.6606293,124.7794113,99.39353943,174.9005127,75.00991821,99.84651947,124.7596893,149.9836426,125.0565186,149.8634949,75.30729675,99.8699646,124.6947937,74.55638123,149.9549255,74.94917297,124.4902191,100.0118484,125.2080383,150.0280151,100.1400757,50.05435181,100.1035309,125.2198486,125.0469513,99.68110657,124.6312561,149.9072571,74.87818909,174.633255,175.2590332,149.3585815,199.7924805,74.99768066,174.596344,100.0513916,124.7429199,50.07589722,99.93248749,74.71709442,74.98042297,149.3713074,200.0067596
150.0684814,149.8162231,100.2769928,225.3298798,100.2263412,125.1557159,99.92729187,125.1858978,149.9770966,100.2124863,75.09631348,149.7545013,99.97979736,99.95334625,125.0236664,100.2058868,24.98853111,125.0630798,74.95736694,149.7481689,150.009964,150.1073608,125.124382,75.02328491,174.7707214,149.5745392,100.0792084,124.9171829,124.9732819,99.99864197,24.95133591,124.7631302,174.9431305,174.6429291,124.7475433,149.7269592,99.93204498,124.8629684,149.5337067,100.0155945,125.1307373,99.89567566,99.8415451,99.8972168,74.94584656,149.9930725,100.026741,149.9008179,49.76326752,75.03590393,175.1206818,124.8619843,100.0333862,150.0014801,149.7389984,199.9321594,124.8452911,174.862915,125.1682434,224.7677307,49.62781525,174.8410339,149.5125427,124.7480774,149.2310486,124.9901581,124.4748764,174.7847137,199.616333,100.0702591,149.898468,125.1128006,99.74403381,125.3653107,100.0362854,99.66719055,74.60684967,99.995224,149.8532104,99.7898407,99.44898224,74.85578918,100.0415268,124.9624786,99.83882141,74.93548584,124.0695724,149.7867432,125.1272888,124.6445084,148.7159729,149.7744141,99.60530853,50.00626373,74.98416901,124.986351,99.80561066,124.7156982,99.99679565,124.9908981
74.91098785,174.6422424,174.6624146,74.97532654,100.197258,99.98344421,125.1899796,149.9537964,174.8639984,149.6221008,150.48526,150.2492371,99.69464111,100.0300064,149.6798706,75.02831268,199.7731018,100.10923,149.9747772,125.1352768,149.8401794,150.0002594,74.92485809,149.7791138,200.0546265,125.0903244,149.7476807,124.961586,75.11687469,99.90168762,100.0627289,200.0513306,99.85575867,149.8922424,200.1253967,74.93965149,99.96577454,149.8666382,50.10340118,100.0207672,150.0401459,124.8556213,50.02366638,124.8503952,99.74449921,100.0299377,124.8594818,99.992836,150.0661774,149.923584,99.88380432,149.9075623,50.14122391,149.9131317,124.5961914,75.03314209,149.8824463,75.07445526,99.9905014,149.9505615,74.7982254,74.89794922,50.12749481,124.9008026,174.7613831,74.97286987,100.1642227,99.75893402,149.6868286,74.42303467,100.2015762,124.8306732,125.0317841,124.8924789,74.97632599,124.7470245,74.71276855,75.01724243,124.8287811,149.6626282,175.1222076,149.7686768,124.6045837,74.99919128,100.1467514,74.78820038,149.7089386,149.4925842,149.0853882,124.9990387,99.81724548,124.7158279,124.2616196,149.484375,75.00133514,149.4357452,50.12885666,125.0802383,49.94443512,100.3071976
75.09558868,124.8321686,150.3438416,75.1652298,100.0772247,74.75550842,50.02557755,150.0182495,124.9018021,99.78101349,124.7839355,224.8948975,74.97216034,74.88713074,124.941658,100.1294556,50.07826996,124.9127655,149.4300232,149.9647217,49.90360641,175.2106018,175.1025696,149.9598083,124.9710083,99.92677307,200.0702515,150.0129089,149.9459076,74.97160339,124.8779297,174.6608276,125.0543594,124.862587,49.80223083,124.9564056,149.8490143,124.8421783,149.9182434,149.695282,50.14258957,74.92153931,174.8787231,150.1225281,174.5202942,100.139061,74.62110138,75.02281952,200.0251923,100.00634,124.6286316,124.9732513,99.69237518,99.91597748,124.9665985,74.76097107,125.0824585,99.70862579,149.9945068,74.97940063,150.0406189,99.98716736,199.5874329,149.7764587,99.93654633,174.9597626,125.0376358,150.2884521,75.14550781,74.94212341,124.5844574,224.8535004,150.0477753,150.2315674,74.8927536,199.750061,124.4188919,150.2518005,99.91326141,124.3097687,124.7909851,100.1240234,125.0329437,124.9169388,124.8126221,149.8406067,124.460144,149.8754578,124.9867554,100.0005798,100.0653152,149.6330261,149.5256653,124.8865662,199.9877014,174.8400574,125.1567612,124.855011,74.73073578,124.785553
50.27009583,124.9831467,99.8168335,150.4320068,149.8257446,100.1080856,174.6504517,125.0340881,125.4361877,50.10242081,175.3925781,49.95806122,0.072038628,125.2392883,50.04335022,99.74803925,99.93305206,75.10956573,125.3222046,74.96500397,125.2499084,150.010498,124.6273956,124.9297562,50.02864075,125.0386658,99.91799927,174.8517303,175.0871277,125.0654144,175.1363525,75.09496307,174.8149719,175.0042114,99.42155457,99.80594635,149.6916962,150.055481,199.8054047,99.55151367,124.8070068,125.017662,125.2342911,49.90899277,100.0145111,24.91755676,74.97982788,124.7114716,100.1156387,174.717865,99.97871399,125.1438828,100.0375977,199.3996735,174.6242218,124.8330383,99.64675903,99.76028442,174.98526,49.89478302,150.0786743,124.675621,124.9766846,124.9624634,174.9920807,125.2959595,175.1363831,124.9175415,149.9562988,150.0083618,74.98274231,74.98921967,50.02236176,174.1778412,50.05346298,99.79969025,174.6385193,199.2337494,124.4223175,124.6827545,124.9116974,149.9651489,125.1547089,100.0160522,100.0362244,99.54919434,99.61781311,199.7740173,124.7145386,149.9587708,99.94705963,124.8544769,74.71253967,125.0651321,150.2758331,100.04422,124.8717422,149.2712402,50.11273956,149.6721497
