,0
0,0.0806794055202
1,0.080462482303
2,0.0804814727401
3,0.0805004721435
4,0.0805194805195
5,0.0805384978744
6,0.0805575242145
7,0.0805765595463
8,0.0805956038762
9,0.0806146572104
10,0.0806337195555
11,0.0806527909177
12,0.0806718713035
13,0.080454330336
14,0.0804733727811
15,0.0804924242424
16,0.0805114847265
17,0.0805305542397
18,0.0805496327884
19,0.0805687203791
20,0.0805878170183
21,0.0806069227122
22,0.0806260374674
23,0.0806451612903
24,0.0806642941874
25,0.0806834361652
26,0.0804652266793
27,0.0802469135802
28,0.0802659700784
29,0.0802850356295
30,0.08030411024
31,0.0800855513308
32,0.0801045875921
33,0.0801236329054
34,0.0801426872771
35,0.0801617507136
36,0.0801808232215
37,0.0801999048072
38,0.0802189954773
39,0.08
40,0.0800190521553
41,0.0800381133873
42,0.0800571837026
43,0.0800762631077
44,0.0800953516091
45,0.0801144492132
46,0.0798950632006
47,0.0799141221374
48,0.0799331901694
49,0.0799522673031
50,0.079971353545
51,0.0799904489016
52,0.0797707188918
53,0.0795508838987
54,0.0795698924731
55,0.0795889101338
56,0.0793688740139
57,0.0793878527021
58,0.0794068404688
59,0.0794258373206
60,0.0794448432639
61,0.0794638583054
62,0.0794828824515
63,0.0795019157088
64,0.0795209580838
65,0.0795400095831
66,0.0795590702133
67,0.0795781399808
68,0.0795972188924
69,0.0796163069544
70,0.0796354041737
71,0.0796545105566
72,0.0796736261099
73,0.0796927508401
74,0.0794717887155
75,0.0794908741595
76,0.0795099687725
77,0.0795290725613
78,0.0795481855323
79,0.0795673076923
80,0.0793459966338
81,0.0793650793651
82,0.0793841712774
83,0.0794032723773
84,0.0794223826715
85,0.0792007703418
86,0.0792198410787
87,0.0792389210019
88,0.079258010118
89,0.0792771084337
90,0.0792962159557
91,0.0793153326905
92,0.0793344586448
93,0.0793535938254
94,0.0793727382388
95,0.0793918918919
96,0.0794110547912
97,0.0794302269435
98,0.0794494083555
99,0.0794685990338
100,0.0794877989853
101,0.0795070082165
102,0.0795262267343
103,0.0795454545455
104,0.0795646916566
105,0.0795839380745
106,0.0793612388096
107,0.0793804453049
108,0.079399661099
109,0.0794188861985
110,0.0791959312182
111,0.0792151162791
112,0.0792343106373
113,0.0792535142996
114,0.0792727272727
115,0.0790494665373
116,0.0790686393403
117,0.0790878214459
118,0.079107012861
119,0.0791262135922
120,0.0791454236465
121,0.0791646430306
122,0.0791838717513
123,0.0792031098154
